Y,X,Species,Tissue,Status,Count,Height,PlotN
6,3,XXXothermoss,NA,Live,NA,NA,SP30
6,4,Salix richardsonii,Leaf,Live,3,55.6,SP30
6,4,Salix richardsonii,Stem,Live,2,NA,SP30
6,4,Salix richardsonii,Stem,Live,1,NA,SP30
6,4,XXXlitter,NA,Dead,NA,NA,SP30
6,4,XXXothermoss,NA,Live,NA,NA,SP30
6,5,Salix richardsonii,Leaf,Live,4,44.2,SP30
6,5,Salix richardsonii,Stem,Live,2,NA,SP30
6,5,Salix richardsonii,Stem,Live,2,NA,SP30
6,5,XXXothergram,Leaf,Live,2,NA,SP30
6,5,XXXlitter,NA,Dead,NA,NA,SP30
6,5,XXXothermoss,NA,Live,NA,NA,SP30
6,6,Salix richardsonii,Stem,Live,4,20.4,SP30
6,6,XXXlitter,NA,Dead,NA,NA,SP30
6,6,XXXothermoss,NA,Live,NA,NA,SP30
1,1,Salix richardsonii,Leaf,Live,1,23.7,SP31
1,1,XXXlitter,NA,Dead,NA,NA,SP31
1,1,XXXothermoss,NA,Live,NA,NA,SP31
1,2,XXXothergram,Leaf,Live,3,26.6,SP31
1,2,Equisetum,Leaf,Live,1,NA,SP31
1,2,Salix arctica,Leaf,Live,1,NA,SP31
1,2,XXXothergram,Leaf,Live,1,NA,SP31
1,2,XXXlitter,NA,Dead,NA,NA,SP31
1,3,Salix richardsonii,Leaf,Live,2,23.5,SP31
1,3,Salix richardsonii,Stem,Live,1,NA,SP31
1,3,Salix arctica,Stem,Live,1,NA,SP31
1,3,XXXothergram,Leaf,Live,3,NA,SP31
1,3,XXXlitter,Leaf,Dead,1,NA,SP31
1,4,Salix richardsonii,Leaf,Live,1,28,SP31
1,4,XXXothergram,Leaf,Live,1,NA,SP31
1,4,XXXothergram,Leaf,Live,2,NA,SP31
1,4,XXXlitter,NA,Dead,NA,NA,SP31
1,4,XXXothermoss,NA,Live,NA,NA,SP31
1,5,Salix richardsonii,Leaf,Live,3,32.8,SP31
1,5,XXXothergram,Leaf,Live,4,NA,SP31
1,5,XXXothergram,Leaf,Live,6,NA,SP31
1,5,Salix richardsonii,Stem,Live,1,NA,SP31
1,5,XXXothermoss,NA,Live,NA,NA,SP31
1,6,Salix richardsonii,Leaf,Live,2,26,SP31
1,6,XXXothergram,Leaf,Live,3,NA,SP31
1,6,XXXothergram,Leaf,Live,4,NA,SP31
1,6,XXXlitter,NA,Dead,NA,NA,SP31
1,6,XXXothermoss,NA,Live,NA,NA,SP31
2,1,XXXothergram,Leaf,Live,3,21.5,SP31
2,1,XXXothermoss,NA,Live,NA,NA,SP31
2,2,Salix richardsonii,Leaf,Live,4,27.5,SP31
2,2,XXXothergram,Leaf,Live,2,NA,SP31
2,2,Salix arctica,Leaf,Live,1,NA,SP31
2,2,XXXothergram,Leaf,Live,2,NA,SP31
2,2,XXXlitter,NA,Dead,NA,NA,SP31
2,3,XXXothergram,Leaf,Live,7,43,SP31
2,3,XXXothergram,Leaf,Live,2,NA,SP31
2,3,XXXlitter,NA,Dead,NA,NA,SP31
2,3,XXXothermoss,NA,Live,NA,NA,SP31
2,4,XXXothergram,Leaf,Live,3,30.6,SP31
2,4,XXXothergram,Leaf,Live,2,NA,SP31
2,4,XXXlitter,NA,Dead,NA,NA,SP31
2,4,XXXothermoss,NA,Live,NA,NA,SP31
2,5,XXXothergram,Leaf,Live,4,28.3,SP31
2,5,XXXothergram,Leaf,Live,3,NA,SP31
2,5,Salix arctica,Leaf,Live,1,NA,SP31
2,5,XXXlitter,NA,Dead,NA,NA,SP31
2,6,XXXothergram,Leaf,Live,1,24.5,SP31
2,6,XXXothergram,Leaf,Live,5,NA,SP31
2,6,XXXlitter,NA,Dead,NA,NA,SP31
3,1,XXXothergram,Leaf,Live,2,26.5,SP31
3,1,XXXothergram,Leaf,Live,6,NA,SP31
3,1,Salix arctica,Stem,Live,1,NA,SP31
3,1,XXXlitter,NA,Dead,NA,NA,SP31
3,2,XXXothergram,Leaf,Live,1,28.8,SP31
3,2,XXXothergram,Leaf,Live,7,NA,SP31
3,2,XXXlitter,NA,Dead,NA,NA,SP31
3,3,XXXothergram,Leaf,Live,3,26.5,SP31
3,3,XXXothergram,Leaf,Live,4,NA,SP31
3,3,Salix arctica,Leaf,Live,1,NA,SP31
3,3,XXXlitter,NA,Dead,NA,NA,SP31
3,4,Salix richardsonii,Leaf,Live,2,20.6,SP31
3,4,XXXothergram,Leaf,Live,1,NA,SP31
3,4,XXXothergram,Leaf,Live,NA,NA,SP31
3,4,XXXlitter,NA,Dead,NA,NA,SP31
3,5,XXXothergram,Leaf,Live,4,24,SP31
3,5,XXXothergram,Leaf,Live,1,NA,SP31
3,5,XXXlitter,NA,Dead,NA,NA,SP31
3,6,XXXothergram,Leaf,Live,1,18.9,SP31
3,6,XXXothergram,Leaf,Live,3,NA,SP31
3,6,XXXlitter,NA,Dead,NA,NA,SP31
4,1,Salix richardsonii,Leaf,Live,5,28.3,SP31
4,1,Salix arctica,Leaf,Live,1,NA,SP31
4,1,XXXothergram,Leaf,Live,5,NA,SP31
4,1,XXXlitter,NA,Dead,NA,NA,SP31
4,2,Salix richardsonii,Leaf,Live,2,33.9,SP31
4,2,XXXothergram,Leaf,Live,2,NA,SP31
4,2,XXXothergram,Leaf,Live,3,NA,SP31
4,2,XXXlitter,NA,Dead,NA,NA,SP31
4,3,Salix richardsonii,Leaf,Live,1,33.8,SP31
4,3,XXXothergram,Leaf,Live,3,NA,SP31
4,3,XXXothergram,Leaf,Live,5,NA,SP31
4,3,Equisetum,Leaf,Live,1,NA,SP31
4,3,XXXlitter,NA,Dead,NA,NA,SP31
4,4,Equisetum,Leaf,Live,1,41.8,SP31
4,4,XXXothergram,Leaf,Live,5,NA,SP31
4,4,Salix arctica,Leaf,Live,1,NA,SP31
4,4,XXXlitter,NA,Dead,NA,NA,SP31
4,4,XXXothermoss,NA,Live,NA,NA,SP31
4,5,Salix richardsonii,Stem,Live,1,20.6,SP31
4,5,Salix arctica,Leaf,Live,1,NA,SP31
4,5,XXXothergram,Leaf,Live,4,NA,SP31
4,5,XXXothergram,Leaf,Live,1,NA,SP31
4,5,XXXlitter,NA,Dead,NA,NA,SP31
4,6,Salix richardsonii,Leaf,Live,2,30.3,SP31
4,6,XXXothergram,Leaf,Live,1,NA,SP31
4,6,XXXlitter,NA,Dead,NA,NA,SP31
5,1,Salix richardsonii,Leaf,Live,2,32.9,SP31
5,1,XXXothergram,Leaf,Live,1,NA,SP31
5,1,Salix arctica,Leaf,Live,2,NA,SP31
5,1,XXXlitter,NA,Dead,NA,NA,SP31
5,1,XXXothermoss,NA,Live,NA,NA,SP31
5,2,Salix richardsonii,Leaf,Live,2,44.6,SP31
5,2,Salix richardsonii,Stem,Live,2,NA,SP31
5,2,XXXothergram,Leaf,Live,1,NA,SP31
5,2,XXXothergram,Leaf,Live,4,NA,SP31
5,2,XXXlitter,NA,Dead,NA,NA,SP31
5,3,Salix richardsonii,Leaf,Live,2,24.8,SP31
5,3,XXXothergram,Leaf,Live,2,NA,SP31
5,3,XXXothergram,Leaf,Live,3,NA,SP31
5,3,XXXlitter,NA,Dead,NA,NA,SP31
5,3,XXXothermoss,NA,Live,NA,NA,SP31
5,4,XXXothergram,Leaf,Live,2,27.8,SP31
5,4,XXXothergram,Leaf,Live,3,NA,SP31
5,4,XXXlitter,NA,Dead,NA,NA,SP31
5,5,Salix richardsonii,Stem,Live,1,26.2,SP31
5,5,XXXothergram,Leaf,Live,3,NA,SP31
5,5,XXXothergram,Leaf,Live,3,NA,SP31
5,5,XXXlitter,NA,Dead,NA,NA,SP31
5,6,Salix richardsonii,Leaf,Live,2,36.1,SP31
5,6,XXXothergram,Leaf,Live,1,NA,SP31
5,6,Salix arctica,Leaf,Live,2,NA,SP31
5,6,Salix arctica,Stem,Live,1,NA,SP31
5,6,XXXothergram,Leaf,Live,3,NA,SP31
5,6,XXXlitter,NA,Dead,NA,NA,SP31
5,6,XXXothermoss,NA,Live,NA,NA,SP31
6,1,Salix richardsonii,Leaf,Live,1,28.8,SP31
6,1,XXXothergram,Leaf,Live,5,NA,SP31
6,1,XXXothergram,Leaf,Live,2,NA,SP31
6,1,XXXlitter,NA,Dead,NA,NA,SP31
6,2,Salix richardsonii,Leaf,Live,3,37.1,SP31
6,2,XXXothergram,Leaf,Live,1,NA,SP31
6,2,XXXothergram,Leaf,Live,4,NA,SP31
6,2,XXXlitter,NA,Dead,NA,NA,SP31
6,3,Salix richardsonii,Leaf,Live,1,29.8,SP31
6,3,XXXothergram,Leaf,Live,6,NA,SP31
6,3,XXXothergram,Leaf,Live,3,NA,SP31
6,3,Equisetum,Leaf,Live,3,NA,SP31
6,3,Equisetum,Stem,Live,2,NA,SP31
6,3,XXXlitter,NA,Dead,NA,NA,SP31
6,4,XXXothergram,Leaf,Live,6,19.6,SP31
6,4,XXXothergram,Leaf,Live,4,NA,SP31
6,4,Equisetum,Stem,Live,1,NA,SP31
6,4,XXXlitter,NA,Dead,NA,NA,SP31
6,4,XXXothermoss,NA,Live,NA,NA,SP31
6,5,XXXothergram,Leaf,Live,2,27.9,SP31
6,5,XXXothergram,Leaf,Live,2,NA,SP31
6,5,XXXlitter,NA,Dead,NA,NA,SP31
6,6,XXXothergram,Leaf,Live,3,11.1,SP31
6,6,XXXothergram,Leaf,Live,1,NA,SP31
6,6,Salix richardsonii,Stem,Live,1,NA,SP31
6,6,XXXlitter,NA,Dead,NA,NA,SP31
1,1,XXXothergram,Leaf,Live,2,26.1,SP32
1,1,Equisetum,Leaf,Live,3,NA,SP32
1,1,XXXothergram,Leaf,Live,2,NA,SP32
1,1,XXXotherforb,Leaf,Live,1,NA,SP32
1,1,XXXlitter,NA,Dead,NA,NA,SP32
1,1,XXXothermoss,NA,Live,NA,NA,SP32
1,2,Salix richardsonii,Leaf,Live,3,32.7,SP32
1,2,Salix richardsonii,Stem,Live,1,NA,SP32
1,2,XXXothergram,Leaf,Live,1,NA,SP32
1,2,XXXothergram,Leaf,Live,6,NA,SP32
1,2,XXXlitter,NA,Dead,NA,NA,SP32
1,2,XXXothermoss,NA,Live,NA,NA,SP32
1,3,XXXothergram,Leaf,Live,3,30.5,SP32
1,3,XXXothergram,Leaf,Live,2,NA,SP32
1,3,XXXotherforb,Leaf,Live,1,NA,SP32
1,3,XXXlitter,NA,Dead,NA,NA,SP32
1,3,XXXothermoss,NA,Live,NA,NA,SP32
1,4,XXXothergram,Leaf,Live,2,3.3,SP32
1,4,XXXothergram,Leaf,Live,5,NA,SP32
1,4,XXXlitter,NA,Dead,NA,NA,SP32
1,4,XXXothermoss,NA,Live,NA,NA,SP32
1,5,XXXothergram,Leaf,Live,2,4.5,SP32
1,5,XXXlitter,NA,Dead,NA,NA,SP32
1,5,XXXothermoss,NA,Live,NA,NA,SP32
1,6,XXXothergram,Leaf,Live,2,15.9,SP32
1,6,XXXothergram,Leaf,Live,3,NA,SP32
1,6,XXXotherforb,Leaf,Litter,2,NA,SP32
1,6,XXXlitter,NA,Dead,NA,NA,SP32
1,6,XXXothermoss,NA,Live,NA,NA,SP32
2,1,Salix richardsonii,Leaf,Live,3,33.8,SP32
2,1,XXXothergram,Leaf,Live,2,NA,SP32
2,1,XXXothergram,Leaf,Live,3,NA,SP32
2,1,XXXlitter,NA,Dead,NA,NA,SP32
2,1,XXXothermoss,NA,Live,NA,NA,SP32
2,2,XXXothergram,Leaf,Live,5,6.7,SP32
2,2,Equisetum,Leaf,Live,2,NA,SP32
2,2,XXXothergram,Leaf,Live,1,NA,SP32
2,2,XXXlitter,NA,Dead,NA,NA,SP32
2,2,XXXothermoss,NA,Live,NA,NA,SP32
2,3,XXXothergram,Leaf,Live,2,16.9,SP32
2,3,Salix richardsonii,Stem,Live,1,NA,SP32
2,3,XXXotherforb,Leaf,Live,2,NA,SP32
2,3,XXXothergram,Leaf,Live,2,NA,SP32
2,3,Equisetum,Leaf,Live,1,NA,SP32
2,3,XXXlitter,NA,Dead,NA,NA,SP32
2,3,XXXothermoss,NA,Live,NA,NA,SP32
2,4,Salix richardsonii,Leaf,Live,3,35.2,SP32
2,4,Salix richardsonii,Stem,Live,2,NA,SP32
2,4,XXXothergram,Stem,Live,1,NA,SP32
2,4,XXXothergram,Leaf,Live,3,NA,SP32
2,4,XXXothergram,Leaf,Live,4,NA,SP32
2,4,XXXlitter,NA,Dead,NA,NA,SP32
2,4,XXXothermoss,NA,Live,NA,NA,SP32
2,5,XXXothergram,Leaf,Live,3,6.8,SP32
2,5,XXXotherforb,Leaf,Live,1,NA,SP32
2,5,XXXlitter,NA,Dead,NA,NA,SP32
2,5,XXXothermoss,NA,Live,NA,NA,SP32
2,6,Salix richardsonii,Leaf,Live,3,25.6,SP32
2,6,XXXothergram,Leaf,Live,5,NA,SP32
2,6,XXXothergram,Stem,Live,1,NA,SP32
2,6,XXXotherforb,Leaf,Live,1,NA,SP32
2,6,XXXlitter,NA,Dead,NA,NA,SP32
2,6,XXXothermoss,NA,Live,NA,NA,SP32
3,1,XXXothergram,Leaf,Live,6,5.3,SP32
3,1,XXXlitter,NA,Dead,NA,NA,SP32
3,1,XXXothermoss,NA,Live,NA,NA,SP32
3,2,XXXothergram,Leaf,Live,5,22.6,SP32
3,2,XXXothergram,Leaf,Live,3,NA,SP32
3,2,XXXlitter,NA,Dead,NA,NA,SP32
3,2,XXXothermoss,NA,Live,NA,NA,SP32
3,3,XXXothergram,Leaf,Live,5,29.4,SP32
3,3,XXXothergram,Leaf,Live,2,NA,SP32
3,3,XXXlitter,NA,Dead,NA,NA,SP32
3,3,XXXothermoss,NA,Live,NA,NA,SP32
3,4,Salix richardsonii,Leaf,Live,4,26,SP32
3,4,Salix richardsonii,Stem,Live,1,NA,SP32
3,4,XXXothergram,Leaf,Live,2,NA,SP32
3,4,XXXothergram,Leaf,Live,3,NA,SP32
3,4,XXXlitter,NA,Dead,NA,NA,SP32
3,4,XXXothermoss,NA,Live,NA,NA,SP32
3,5,Salix richardsonii,Leaf,Live,2,28.7,SP32
3,5,Salix richardsonii,Stem,Live,1,NA,SP32
3,5,XXXothergram,Leaf,Live,6,NA,SP32
3,5,XXXothergram,Leaf,Live,2,NA,SP32
3,5,XXXlitter,NA,Dead,NA,NA,SP32
3,5,XXXothermoss,NA,Live,NA,NA,SP32
3,6,XXXothergram,Leaf,Live,1,22.4,SP32
3,6,XXXothergram,Stem,Live,1,NA,SP32
3,6,XXXlitter,NA,Dead,NA,NA,SP32
3,6,XXXothermoss,NA,Live,NA,NA,SP32
4,1,XXXothergram,Leaf,Live,3,11,SP32
4,1,XXXothergram,Leaf,Live,4,NA,SP32
4,1,XXXlitter,NA,Dead,NA,NA,SP32
4,1,XXXothermoss,NA,Live,NA,NA,SP32
4,2,XXXothergram,Flower stalk,Live,1,17.4,SP32
4,2,XXXothergram,Leaf,Live,2,NA,SP32
4,2,XXXothergram,Leaf,Live,7,NA,SP32
4,2,XXXlitter,NA,Dead,NA,NA,SP32
4,2,XXXothermoss,NA,Live,NA,NA,SP32
4,3,XXXothergram,Leaf,Live,5,25,SP32
4,3,XXXothergram,Leaf,Live,5,NA,SP32
4,3,XXXlitter,NA,Dead,NA,NA,SP32
4,3,XXXothermoss,NA,Live,NA,NA,SP32
4,4,XXXothergram,Leaf,Live,1,19.6,SP32
4,4,XXXothergram,Leaf,Live,4,NA,SP32
4,4,XXXlitter,NA,Dead,NA,NA,SP32
4,4,XXXothermoss,NA,Live,NA,NA,SP32
4,5,Salix richardsonii,Leaf,Live,1,25.4,SP32
4,5,XXXothergram,Leaf,Live,3,NA,SP32
4,5,XXXothergram,Leaf,Live,5,NA,SP32
4,5,XXXlitter,NA,Dead,NA,NA,SP32
4,5,XXXothermoss,NA,Live,NA,NA,SP32
5,1,XXXothergram,Leaf,Live,3,16.6,SP32
5,1,XXXothergram,Leaf,Live,3,NA,SP32
5,1,XXXotherforb,Leaf,Live,1,NA,SP32
5,1,XXXlitter,NA,Dead,NA,NA,SP32
5,1,XXXothermoss,NA,Live,NA,NA,SP32
5,2,XXXothergram,Leaf,Live,1,25.6,SP32
5,2,XXXlitter,NA,Dead,NA,NA,SP32
5,2,XXXothermoss,NA,Live,NA,NA,SP32
5,3,XXXothermoss,NA,Live,NA,0,SP32
5,3,XXXlitter,NA,Dead,NA,NA,SP32
5,4,Equisetum,Leaf,Live,1,20.9,SP32
5,4,XXXothergram,Flower,Live,1,NA,SP32
5,4,XXXothergram,Leaf,Live,2,NA,SP32
5,4,XXXlitter,NA,Dead,NA,NA,SP32
5,4,XXXothermoss,NA,Live,NA,NA,SP32
5,5,XXXothergram,Leaf,Live,4,26.8,SP32
5,5,XXXlitter,NA,Dead,NA,NA,SP32
5,5,XXXothermoss,NA,Live,NA,NA,SP32
5,6,XXXothergram,Leaf,Live,4,3.2,SP32
5,6,XXXlitter,NA,Dead,NA,NA,SP32
5,6,XXXothermoss,NA,Live,NA,NA,SP32
6,1,XXXotherforb,Leaf,Live,1,5.1,SP32
6,1,XXXothergram,Leaf,Live,3,NA,SP32
6,1,XXXlitter,NA,Dead,NA,NA,SP32
6,2,Salix richardsonii,Leaf,Live,2,32.7,SP32
6,2,Salix richardsonii,Stem,Live,1,NA,SP32
6,2,Salix richardsonii,Stem,Live,1,NA,SP32
6,2,XXXothermoss,NA,Live,NA,NA,SP32
6,2,XXXlitter,NA,Dead,NA,NA,SP32
6,3,Equisetum,Leaf,Live,3,13.5,SP32
6,3,XXXothergram,Leaf,Live,1,NA,SP32
6,3,Equisetum,Leaf,Live,2,NA,SP32
6,3,XXXlitter,NA,Dead,NA,NA,SP32
6,3,XXXothermoss,NA,Live,NA,NA,SP32
6,4,XXXothergram,Leaf,Live,1,19.6,SP32
6,4,XXXothergram,Stem,Live,1,NA,SP32
6,4,XXXothergram,Leaf,Live,1,NA,SP32
6,4,XXXlitter,NA,Dead,NA,NA,SP32
6,4,XXXothermoss,NA,Live,NA,NA,SP32
6,5,XXXothergram,Leaf,Live,5,48.9,SP32
6,5,XXXothergram,Leaf,Live,3,NA,SP32
6,5,Salix arctica,Leaf,Live,1,NA,SP32
6,5,Salix arctica,Stem,Live,1,NA,SP32
6,5,XXXotherforb,Leaf,Live,1,NA,SP32
6,5,XXXlitter,NA,Dead,NA,NA,SP32
6,6,Salix richardsonii,Leaf,Live,2,27.7,SP32
6,6,Salix richardsonii,Stem,Live,1,NA,SP32
6,6,XXXothergram,Leaf,Live,1,NA,SP32
6,6,XXXothergram,Leaf,Live,8,NA,SP32
6,6,XXXlitter,NA,Dead,NA,NA,SP32
1,1,XXXothergram,Leaf,Live,5,22.5,SP33
1,1,XXXothergram,Leaf,Live,7,NA,SP33
1,1,XXXotherforb,Leaf,Live,1,NA,SP33
1,1,XXXothermoss,NA,Live,NA,NA,SP33
1,2,XXXothergram,Leaf,Live,2,19,SP33
1,2,XXXothergram,Stem,Live,1,NA,SP33
1,2,XXXothermoss,NA,Live,2,NA,SP33
1,3,Salix richardsonii,Stem,Live,1,50.9,SP33
1,3,Salix richardsonii,Leaf,Live,4,NA,SP33
1,3,XXXothergram,Leaf,Live,1,NA,SP33
1,3,XXXothergram,Leaf,Live,1,NA,SP33
1,3,XXXothermoss,NA,Live,NA,NA,SP33
1,4,XXXothergram,Leaf,Live,2,16.6,SP33
1,4,XXXothergram,Leaf,Live,2,NA,SP33
1,4,Salix richardsonii,Stem,Live,1,NA,SP33
1,4,XXXlitter,NA,Dead,NA,NA,SP33
1,4,XXXothermoss,NA,Live,NA,NA,SP33
1,5,Salix richardsonii,Leaf,Live,2,42.5,SP33
1,5,XXXothergram,Leaf,Live,2,NA,SP33
1,5,Salix richardsonii,Stem,Live,1,NA,SP33
1,5,XXXlitter,NA,Dead,NA,NA,SP33
1,5,XXXothermoss,NA,Live,NA,NA,SP33
1,6,XXXothergram,Leaf,Live,2,30.4,SP33
1,6,XXXothergram,Leaf,Live,2,NA,SP33
1,6,Salix richardsonii,Stem,Live,1,NA,SP33
1,6,XXXlitter,NA,Dead,NA,NA,SP33
1,6,XXXothermoss,NA,Live,NA,NA,SP33
2,1,Salix richardsonii,Leaf,Live,1,27.1,SP33
2,1,XXXothergram,Leaf,Live,2,NA,SP33
2,1,XXXothergram,Leaf,Live,4,NA,SP33
2,1,XXXlitter,NA,Dead,NA,NA,SP33
2,1,XXXothermoss,NA,Live,NA,NA,SP33
2,2,XXXothergram,Leaf,Live,2,17.5,SP33
2,2,XXXlitter,NA,Dead,NA,NA,SP33
2,2,XXXothermoss,NA,Live,NA,NA,SP33
2,3,Salix richardsonii,Leaf,Live,1,13.2,SP33
2,3,Salix richardsonii,Leaf,Live,1,NA,SP33
2,3,XXXothergram,Leaf,Live,2,NA,SP33
2,3,XXXothergram,Leaf,Live,1,NA,SP33
2,3,XXXlitter,NA,Dead,NA,NA,SP33
2,3,XXXothermoss,NA,Live,NA,NA,SP33
2,4,XXXothergram,Leaf,Live,3,3.2,SP33
2,4,XXXlitter,NA,Dead,NA,NA,SP33
2,4,XXXothermoss,NA,Live,NA,NA,SP33
2,5,XXXothergram,Leaf,Live,2,25.7,SP33
2,5,XXXothergram,Leaf,Live,1,NA,SP33
2,5,XXXlitter,NA,Dead,NA,NA,SP33
2,5,XXXothermoss,NA,Live,NA,NA,SP33
2,6,XXXothergram,Leaf,Live,2,9,SP33
2,6,XXXlitter,NA,Dead,NA,NA,SP33
2,6,XXXothermoss,NA,Live,NA,NA,SP33
3,1,XXXothergram,Leaf,Live,5,19.3,SP33
3,1,XXXothergram,Leaf,Live,7,NA,SP33
3,1,XXXlitter,NA,Dead,NA,NA,SP33
3,1,XXXothermoss,NA,Live,NA,NA,SP33
3,2,Salix richardsonii,Leaf,Live,1,30.1,SP33
3,2,XXXothergram,Leaf,Live,4,NA,SP33
3,2,XXXlitter,NA,Dead,NA,NA,SP33
3,2,XXXothermoss,NA,Live,NA,NA,SP33
3,3,XXXothergram,Leaf,Live,3,17.5,SP33
3,3,XXXotherforb,Flower stalk,Live,1,NA,SP33
3,3,XXXlitter,NA,Dead,NA,NA,SP33
3,3,XXXothermoss,NA,Live,NA,NA,SP33
3,4,XXXothergram,Leaf,Live,5,20.9,SP33
3,4,XXXothergram,Leaf,Live,4,NA,SP33
3,4,XXXlitter,NA,Dead,NA,NA,SP33
3,4,XXXothermoss,NA,Live,NA,NA,SP33
3,5,XXXothergram,Leaf,Live,3,3.9,SP33
3,5,XXXotherforb,Leaf,Live,1,NA,SP33
3,5,XXXlitter,NA,Dead,NA,NA,SP33
3,5,XXXothermoss,NA,Live,NA,NA,SP33
3,6,Salix richardsonii,Stem,Live,1,12,SP33
3,6,XXXothergram,Stem,Live,2,NA,SP33
3,6,XXXlitter,NA,Dead,NA,NA,SP33
3,6,XXXothermoss,NA,Live,NA,NA,SP33
4,1,XXXothergram,Leaf,Live,2,23.2,SP33
4,1,XXXothergram,Leaf,Live,4,NA,SP33
4,1,XXXlitter,NA,Dead,NA,NA,SP33
4,1,XXXothermoss,NA,Live,NA,NA,SP33
4,2,XXXothergram,Leaf,Live,1,20.4,SP33
4,2,XXXothergram,Leaf,Live,2,NA,SP33
4,2,Equisetum,Leaf,Live,1,NA,SP33
4,2,XXXlitter,NA,Dead,NA,NA,SP33
4,2,XXXothermoss,NA,Live,NA,NA,SP33
4,3,XXXothergram,Leaf,Live,5,27.4,SP33
4,3,Equisetum,Leaf,Live,1,NA,SP33
4,3,XXXothergram,Leaf,Live,3,NA,SP33
4,3,XXXlitter,NA,Dead,NA,NA,SP33
4,3,XXXothermoss,NA,Live,NA,NA,SP33
4,4,XXXothergram,Leaf,Live,1,23,SP33
4,4,XXXothergram,Leaf,Live,3,NA,SP33
4,4,XXXothermoss,NA,Live,NA,NA,SP33
4,5,XXXothergram,Leaf,Live,3,22.4,SP33
4,5,XXXothergram,Flower,Live,1,NA,SP33
4,5,XXXothergram,Leaf,Live,2,NA,SP33
4,5,XXXothermoss,NA,Live,NA,NA,SP33
4,5,XXXlitter,NA,Dead,NA,NA,SP33
4,6,XXXothergram,Leaf,Live,1,6.7,SP33
4,6,XXXotherforb,Leaf,Live,1,NA,SP33
4,6,XXXlitter,NA,Dead,NA,NA,SP33
4,6,XXXothermoss,NA,Live,NA,NA,SP33
5,1,XXXothergram,Leaf,Live,4,21.2,SP33
5,1,Salix richardsonii,Stem,Live,1,NA,SP33
5,1,XXXothergram,Leaf,Live,2,NA,SP33
5,1,XXXothermoss,NA,Live,NA,NA,SP33
5,2,XXXothergram,Leaf,Live,2,13.2,SP33
5,2,XXXothergram,Leaf,Live,3,NA,SP33
5,2,XXXlitter,NA,Dead,NA,NA,SP33
5,2,XXXothermoss,NA,Live,NA,NA,SP33
5,3,XXXothergram,Leaf,Live,1,16.3,SP33
5,3,XXXothergram,Leaf,Live,4,NA,SP33
5,3,Salix richardsonii,Stem,Live,1,NA,SP33
5,3,XXXlitter,NA,Dead,NA,NA,SP33
5,3,XXXothermoss,NA,Live,NA,NA,SP33
5,4,XXXothergram,Leaf,Live,3,21.9,SP33
5,4,XXXothergram,Leaf,Live,3,NA,SP33
5,4,XXXlitter,NA,Dead,NA,NA,SP33
5,4,XXXothermoss,NA,Live,NA,NA,SP33
5,5,XXXothergram,Leaf,Live,5,25.5,SP33
5,5,Equisetum,Leaf,Live,2,NA,SP33
5,5,XXXotherforb,Leaf,Live,3,NA,SP33
5,5,XXXothergram,Leaf,Live,1,NA,SP33
5,5,XXXlitter,NA,Dead,NA,NA,SP33
5,5,XXXothermoss,NA,Live,NA,NA,SP33
5,6,XXXothergram,Leaf,Live,4,9,SP33
5,6,XXXothergram,Leaf,Live,3,NA,SP33
5,6,XXXlitter,NA,Dead,NA,NA,SP33
5,6,XXXothermoss,NA,Live,NA,NA,SP33
1,1,Salix richardsonii,Stem,Live,1,25.7,SP34
1,1,Equisetum,Stem,Live,1,NA,SP34
1,2,Salix richardsonii,Leaf,Live,3,25.3,SP34
1,2,Salix richardsonii,Stem,Live,2,NA,SP34
1,2,Equisetum,Leaf,Live,3,NA,SP34
1,2,XXXbareground,NA,Litter,NA,NA,SP34
1,3,XXXbareground,NA,Litter,NA,0,SP34
1,4,Salix richardsonii,Stem,Live,NA,28.3,SP34
1,4,XXXvegetatedground,NA,Live,NA,NA,SP34
1,5,Equisetum,Leaf,Live,4,10.6,SP34
1,5,XXXbareground,NA,Litter,NA,NA,SP34
1,6,Salix richardsonii,Leaf,Live,3,25,SP34
1,6,Salix richardsonii,Seed pod,Live,1,NA,SP34
1,6,Equisetum,Leaf,Live,1,NA,SP34
1,6,XXXbareground,NA,Litter,NA,NA,SP34
2,1,Salix richardsonii,Stem,Live,2,23.2,SP34
2,1,XXXothergram,Leaf,Live,2,NA,SP34
2,1,XXXbareground,NA,Litter,NA,NA,SP34
2,2,Salix richardsonii,Stem,Live,2,18.1,SP34
2,2,Salix richardsonii,Stem,Live,1,NA,SP34
2,2,XXXothergram,Leaf,Live,1,NA,SP34
2,2,XXXbareground,NA,Litter,NA,NA,SP34
2,3,Salix richardsonii,Leaf,Live,3,22.4,SP34
2,3,XXXothergram,Leaf,Live,2,NA,SP34
2,3,XXXbareground,NA,Litter,NA,NA,SP34
2,4,Salix richardsonii,Stem,Live,1,24.1,SP34
2,4,Salix richardsonii,Stem,Live,1,NA,SP34
2,4,XXXothergram,Leaf,Live,2,NA,SP34
2,5,Salix richardsonii,Stem,Live,2,19.6,SP34
2,5,XXXbareground,NA,Litter,NA,NA,SP34
2,6,Salix richardsonii,Leaf,Live,3,19.8,SP34
2,6,Equisetum,Leaf,Live,2,NA,SP34
2,6,XXXbareground,NA,Litter,NA,NA,SP34
3,1,XXXothergram,Leaf,Live,2,3.1,SP34
3,1,Salix richardsonii,Stem,Live,1,NA,SP34
